1;19.6308;13.3615
2;24.006;29.6063
3;35.4111;41.8576
4;62.7531;48.4295
5;71.6615;54.8513
6;85.2612;83.5834
7;86.619;100.799
8;88.7556;109.813
9;82.9266;80.3184
10;118.737;132.035
11;156.99;111.559
12;140.317;143.697
13;179.825;142.32
14;196.58;176.134
15;182.1;194.009
16;154.854;221.723
17;216.774;189.845
18;221.929;233.591
19;266.789;277.322
20;291.177;224.255
